SOURCE	CODE1	CODE2	CODE3	vocabulary	n_events	n_patients
PRIM_OUT	PLAK2	NA	NA	MOP	256	205
PRIM_OUT	PLAK3	NA	NA	MOP	69	61
PRIM_OUT	POLI	NA	NA	MOP	106	21
PRIM_OUT	POLMA	NA	NA	MOP	13	7
PRIM_OUT	PPJ30	NA	NA	MOP	18	16
PRIM_OUT	PPK	NA	NA	MOP	12	11
PRIM_OUT	PROT	NA	NA	MOP	74	32
PRIM_OUT	PROTE	NA	NA	MOP	15	13
PRIM_OUT	PROTH	NA	NA	MOP	12	8
PRIM_OUT	PROTJ	NA	NA	MOP	9	8
PRIM_OUT	PROTK	NA	NA	MOP	22	8
PRIM_OUT	PUHSE	NA	NA	MOP	51	43
PRIM_OUT	PURV0	NA	NA	MOP	22	16
PRIM_OUT	Q070	NA	NA	ICD	43	16
PRIM_OUT	Q105	NA	NA	ICD	8	8
PRIM_OUT	Q180	NA	NA	ICD	9	8
PRIM_OUT	Q203	NA	NA	ICD	14	6
PRIM_OUT	Q210	NA	NA	ICD	9	8
PRIM_OUT	Q2108	NA	NA	ICD	9	8
PRIM_OUT	Q2109	NA	NA	ICD	6	6
PRIM_OUT	Q2110	NA	NA	ICD	21	18
PRIM_OUT	Q2111	NA	NA	ICD	22	16
PRIM_OUT	Q2119	NA	NA	ICD	11	8
PRIM_OUT	Q2130	NA	NA	ICD	29	10
PRIM_OUT	Q221	NA	NA	ICD	10	6
PRIM_OUT	Q2311	NA	NA	ICD	75	36
PRIM_OUT	Q251	NA	NA	ICD	23	13
PRIM_OUT	Q282	NA	NA	ICD	32	6
PRIM_OUT	Q283	NA	NA	ICD	16	13
PRIM_OUT	Q3221	NA	NA	ICD	10	6
PRIM_OUT	Q381	NA	NA	ICD	14	13
PRIM_OUT	Q396	NA	NA	ICD	9	8
PRIM_OUT	Q438	NA	NA	ICD	13	13
PRIM_OUT	Q446	NA	NA	ICD	12	6
PRIM_OUT	Q5010	NA	NA	ICD	15	12
PRIM_OUT	Q61	NA	NA	ICD	9	6
PRIM_OUT	Q612	NA	NA	ICD	117	40
PRIM_OUT	Q613	NA	NA	ICD	62	28
PRIM_OUT	Q650	NA	NA	ICD	10	6
PRIM_OUT	Q6588	NA	NA	ICD	35	9
PRIM_OUT	Q660	NA	NA	ICD	50	9
PRIM_OUT	Q661	NA	NA	ICD	17	9
PRIM_OUT	Q665	NA	NA	ICD	56	38
PRIM_OUT	Q666	NA	NA	ICD	18	6
PRIM_OUT	Q667	NA	NA	ICD	18	13
PRIM_OUT	Q668	NA	NA	ICD	8	6
PRIM_OUT	Q676	NA	NA	ICD	20	10
PRIM_OUT	Q7800	NA	NA	ICD	81	13
PRIM_OUT	Q786	NA	NA	ICD	18	8
PRIM_OUT	Q796	NA	NA	ICD	708	52
PRIM_OUT	Q822	NA	NA	ICD	13	7
PRIM_OUT	Q825	NA	NA	ICD	78	62
PRIM_OUT	Q8250	NA	NA	ICD	16	11
PRIM_OUT	Q8251	NA	NA	ICD	44	35
PRIM_OUT	Q8258	NA	NA	ICD	176	154
PRIM_OUT	Q838	NA	NA	ICD	13	12
PRIM_OUT	Q845	NA	NA	ICD	35	14
PRIM_OUT	Q850	NA	NA	ICD	22	14
PRIM_OUT	Q8500	NA	NA	ICD	28	14
PRIM_OUT	Q8509	NA	NA	ICD	12	8
PRIM_OUT	Q874	NA	NA	ICD	54	12
PRIM_OUT	Q909	NA	NA	ICD	30	7
PRIM_OUT	Q980	NA	NA	ICD	88	7
PRIM_OUT	QA1S1	NA	NA	MOP	6	6
PRIM_OUT	QA4S1	NA	NA	OP	6	6
PRIM_OUT	QAA05	NA	NA	OP	39	38
PRIM_OUT	QAA25	NA	NA	OP	56	50
PRIM_OUT	QAB00	NA	NA	OP	8	8
PRIM_OUT	QAB10	NA	NA	OP	21	6
PRIM_OUT	QAE10	NA	NA	OP	62	56
PRIM_OUT	QAE15	NA	NA	OP	11	11
PRIM_OUT	QAE99	NA	NA	OP	184	162
PRIM_OUT	QBA10	NA	NA	OP	15	15
PRIM_OUT	QBA25	NA	NA	OP	40	40
PRIM_OUT	QBB10	NA	NA	OP	384	105
PRIM_OUT	QBB99	NA	NA	OP	16	6
PRIM_OUT	QBE10	NA	NA	OP	115	106
PRIM_OUT	QBE15	NA	NA	OP	46	40
PRIM_OUT	QBE99	NA	NA	OP	200	170
PRIM_OUT	QCA25	NA	NA	OP	8	7
PRIM_OUT	QCB10	NA	NA	OP	187	61
PRIM_OUT	QCE10	NA	NA	OP	20	16
PRIM_OUT	QCE15	NA	NA	OP	7	7
PRIM_OUT	QCE99	NA	NA	OP	43	40
PRIM_OUT	QDA25	NA	NA	OP	21	16
PRIM_OUT	QDB00	NA	NA	OP	7	7
PRIM_OUT	QDB10	NA	NA	OP	1814	196
PRIM_OUT	QDB99	NA	NA	OP	10	6
PRIM_OUT	QDE10	NA	NA	OP	33	31
PRIM_OUT	QDE50	NA	NA	OP	21	13
PRIM_OUT	QDE99	NA	NA	OP	69	64
PRIM_OUT	QDH00	NA	NA	OP	37	34
PRIM_OUT	QDH05	NA	NA	OP	30	27
PRIM_OUT	QX2XE	NA	NA	OP	129	124
PRIM_OUT	QX3HE	NA	NA	OP	547	521
PRIM_OUT	QXA25	NA	NA	OP	11	10
PRIM_OUT	QXA70	NA	NA	OP	416	302
PRIM_OUT	QXB00	NA	NA	OP	11	11
PRIM_OUT	QXB05	NA	NA	OP	169	72
PRIM_OUT	QXB10	NA	NA	OP	24	10
PRIM_OUT	QXB99	NA	NA	OP	1563	305
PRIM_OUT	QXC00	NA	NA	OP	7	7
PRIM_OUT	QXD00	NA	NA	OP	11	7
PRIM_OUT	QXE10	NA	NA	OP	13	12
PRIM_OUT	QXE15	NA	NA	OP	12	10
PRIM_OUT	QXE99	NA	NA	OP	105	101
PRIM_OUT	R00	NA	NA	ICD	131	106
PRIM_OUT	R000	NA	NA	ICD	921	728
PRIM_OUT	R001	NA	NA	ICD	441	310
PRIM_OUT	R002	NA	NA	ICD	2343	1755
PRIM_OUT	R008	NA	NA	ICD	282	214
PRIM_OUT	R01	NA	NA	ICD	18	17
PRIM_OUT	R01	NA	NA	ICP	673	544
PRIM_OUT	R010	NA	NA	ICD	96	78
PRIM_OUT	R011	NA	NA	ICD	536	456
PRIM_OUT	R012	NA	NA	ICD	14	13
PRIM_OUT	R02	NA	NA	ICD	29	17
PRIM_OUT	R02	NA	NA	ICP	18280	5586
PRIM_OUT	R03	NA	NA	ICD	235	186
PRIM_OUT	R03	NA	NA	ICP	390	297
PRIM_OUT	R030	NA	NA	ICD	1722	1344
PRIM_OUT	R031	NA	NA	ICD	58	46
PRIM_OUT	R04	NA	NA	ICD	14	12
PRIM_OUT	R04	NA	NA	ICP	2211	1238
PRIM_OUT	R040	NA	NA	ICD	1852	1231
PRIM_OUT	R041	NA	NA	ICD	7	7
PRIM_OUT	R042	NA	NA	ICD	428	331
PRIM_OUT	R049	NA	NA	ICD	12	11
PRIM_OUT	R05	NA	NA	ICD	12290	7804
PRIM_OUT	R05	NA	NA	ICP	24274	12588
PRIM_OUT	R06	NA	NA	ICD	258	207
PRIM_OUT	R06	NA	NA	ICP	1086	676
PRIM_OUT	R060	NA	NA	ICD	11852	6934
PRIM_OUT	R061	NA	NA	ICD	50	41
PRIM_OUT	R062	NA	NA	ICD	594	430
PRIM_OUT	R063	NA	NA	ICD	34	32
PRIM_OUT	R064	NA	NA	ICD	84	71
PRIM_OUT	R065	NA	NA	ICD	950	759
PRIM_OUT	R066	NA	NA	ICD	23	18
PRIM_OUT	R068	NA	NA	ICD	184	147
PRIM_OUT	R07	NA	NA	ICD	100	82
PRIM_OUT	R07	NA	NA	ICP	4371	3111
PRIM_OUT	R070	NA	NA	ICD	2796	2138
PRIM_OUT	R071	NA	NA	ICD	293	250
PRIM_OUT	R072	NA	NA	ICD	293	258
PRIM_OUT	R073	NA	NA	ICD	2781	2172
PRIM_OUT	R074	NA	NA	ICD	9448	6275
PRIM_OUT	R08	NA	NA	ICP	1607	1272
PRIM_OUT	R09	NA	NA	ICD	19	13
PRIM_OUT	R09	NA	NA	ICP	6494	3702
PRIM_OUT	R091	NA	NA	ICD	310	282
PRIM_OUT	R092	NA	NA	ICD	18	17
PRIM_OUT	R093	NA	NA	ICD	175	129
PRIM_OUT	R098	NA	NA	ICD	83	72
PRIM_OUT	R10	NA	NA	ICD	546	392
PRIM_OUT	R100	NA	NA	ICD	612	544
PRIM_OUT	R101	NA	NA	ICD	8095	5252
PRIM_OUT	R102	NA	NA	ICD	496	356
PRIM_OUT	R103	NA	NA	ICD	11782	7261
PRIM_OUT	R104	NA	NA	ICD	15295	9171
PRIM_OUT	R11	NA	NA	ICD	2367	1700
PRIM_OUT	R1100	NA	NA	OP	37	29
PRIM_OUT	R12	NA	NA	ICD	3126	2413
PRIM_OUT	R1210	NA	NA	OP	166	119
PRIM_OUT	R1220	NA	NA	OP	38	14
PRIM_OUT	R1250	NA	NA	OP	444	289
PRIM_OUT	R1280	NA	NA	OP	20	13
PRIM_OUT	R13	NA	NA	ICD	1404	995
PRIM_OUT	R14	NA	NA	ICD	264	206
PRIM_OUT	R1420	NA	NA	OP	34	22
PRIM_OUT	R1430	NA	NA	OP	405	182
PRIM_OUT	R15	NA	NA	ICD	518	296
PRIM_OUT	R17	NA	NA	ICD	135	110
PRIM_OUT	R18	NA	NA	ICD	207	110
PRIM_OUT	R19	NA	NA	ICD	55	41
PRIM_OUT	R190	NA	NA	ICD	120	107
PRIM_OUT	R193	NA	NA	ICD	6	6
PRIM_OUT	R194	NA	NA	ICD	795	628
PRIM_OUT	R195	NA	NA	ICD	240	191
PRIM_OUT	R196	NA	NA	ICD	61	56
PRIM_OUT	R198	NA	NA	ICD	158	132
PRIM_OUT	R20	NA	NA	ICD	85	69
PRIM_OUT	R200	NA	NA	ICD	94	81
PRIM_OUT	R201	NA	NA	ICD	88	81
PRIM_OUT	R202	NA	NA	ICD	1449	1097
PRIM_OUT	R203	NA	NA	ICD	26	16
PRIM_OUT	R208	NA	NA	ICD	162	136
PRIM_OUT	R21	NA	NA	ICD	1233	983
PRIM_OUT	R21	NA	NA	ICP	23608	12169
PRIM_OUT	R2110	NA	NA	OP	6	6
PRIM_OUT	R2120	NA	NA	OP	41	24
PRIM_OUT	R2130	NA	NA	OP	829	326
PRIM_OUT	R22	NA	NA	ICD	1015	783
PRIM_OUT	R22	NA	NA	ICP	43	39
PRIM_OUT	R220	NA	NA	ICD	580	459
PRIM_OUT	R221	NA	NA	ICD	1092	864
PRIM_OUT	R222	NA	NA	ICD	1035	846
PRIM_OUT	R223	NA	NA	ICD	497	418
PRIM_OUT	R224	NA	NA	ICD	663	541
PRIM_OUT	R227	NA	NA	ICD	35	30
PRIM_OUT	R229	NA	NA	ICD	3391	2716
PRIM_OUT	R23	NA	NA	ICD	397	258
PRIM_OUT	R23	NA	NA	ICP	1374	768
PRIM_OUT	R230	NA	NA	ICD	7	6
PRIM_OUT	R232	NA	NA	ICD	7	6
PRIM_OUT	R233	NA	NA	ICD	502	435
PRIM_OUT	R234	NA	NA	ICD	401	261
PRIM_OUT	R238	NA	NA	ICD	11121	7153
PRIM_OUT	R24	NA	NA	ICP	213	155
PRIM_OUT	R25	NA	NA	ICD	6	6
PRIM_OUT	R25	NA	NA	ICP	26	25
PRIM_OUT	R251	NA	NA	ICD	679	489
PRIM_OUT	R252	NA	NA	ICD	587	484
PRIM_OUT	R253	NA	NA	ICD	60	48
PRIM_OUT	R258	NA	NA	ICD	33	23
PRIM_OUT	R26	NA	NA	ICD	45	36
PRIM_OUT	R26	NA	NA	ICP	19	13
PRIM_OUT	R260	NA	NA	ICD	31	21
PRIM_OUT	R262	NA	NA	ICD	72	60
PRIM_OUT	R268	NA	NA	ICD	2466	129
PRIM_OUT	R27	NA	NA	ICP	681	462
PRIM_OUT	R270	NA	NA	ICD	72	30
PRIM_OUT	R278	NA	NA	ICD	10	8
PRIM_OUT	R28	NA	NA	ICP	1593	372
PRIM_OUT	R29	NA	NA	ICD	47	36
PRIM_OUT	R29	NA	NA	ICP	4918	2733
PRIM_OUT	R291	NA	NA	ICD	6	6
PRIM_OUT	R292	NA	NA	ICD	11	7
PRIM_OUT	R293	NA	NA	ICD	8	6
PRIM_OUT	R294	NA	NA	ICD	9	9
PRIM_OUT	R296	NA	NA	ICD	21	18
PRIM_OUT	R298	NA	NA	ICD	519	334
PRIM_OUT	R30	NA	NA	ICD	111	89
PRIM_OUT	R30	NA	NA	ICP	6	6
PRIM_OUT	R300	NA	NA	ICD	1115	884
PRIM_OUT	R301	NA	NA	ICD	496	385
PRIM_OUT	R309	NA	NA	ICD	108	89
PRIM_OUT	R31	NA	NA	ICD	1914	1311
PRIM_OUT	R31	NA	NA	ICP	75	60
PRIM_OUT	R32	NA	NA	ICD	706	292
PRIM_OUT	R33	NA	NA	ICD	1446	631
PRIM_OUT	R34	NA	NA	ICD	21	18
PRIM_OUT	R34	NA	NA	ICP	15	14
PRIM_OUT	R35	NA	NA	ICD	1299	990
PRIM_OUT	R36	NA	NA	ICD	13	10
PRIM_OUT	R38	NA	NA	ICP	220	142
PRIM_OUT	R39	NA	NA	ICD	64	56
PRIM_OUT	R39	NA	NA	ICP	229	178
PRIM_OUT	R391	NA	NA	ICD	624	467
PRIM_OUT	R398	NA	NA	ICD	151	120
PRIM_OUT	R40	NA	NA	ICD	16	12
PRIM_OUT	R400	NA	NA	ICD	13	12
PRIM_OUT	R402	NA	NA	ICD	26	26
PRIM_OUT	R41	NA	NA	ICD	250	148
PRIM_OUT	R410	NA	NA	ICD	899	146
PRIM_OUT	R4110	NA	NA	OP	4898	1469
PRIM_OUT	R412	NA	NA	ICD	9	9
PRIM_OUT	R4120	NA	NA	OP	327	110
PRIM_OUT	R413	NA	NA	ICD	877	366
PRIM_OUT	R4130	NA	NA	OP	48	23
PRIM_OUT	R4160	NA	NA	OP	252	20
PRIM_OUT	R418	NA	NA	ICD	3667	1158
PRIM_OUT	R4180	NA	NA	OP	309	117
PRIM_OUT	R4190	NA	NA	OP	24	15
PRIM_OUT	R42	NA	NA	ICD	8775	5451
PRIM_OUT	R43	NA	NA	ICD	28	16
PRIM_OUT	R43	NA	NA	ICP	286	200
PRIM_OUT	R430	NA	NA	ICD	42	32
PRIM_OUT	R431	NA	NA	ICD	12	9
PRIM_OUT	R432	NA	NA	ICD	9	8
PRIM_OUT	R438	NA	NA	ICD	82	64
PRIM_OUT	R44	NA	NA	ICP	446	405
PRIM_OUT	R440	NA	NA	ICD	77	40
PRIM_OUT	R441	NA	NA	ICD	69	42
PRIM_OUT	R443	NA	NA	ICD	84	55
PRIM_OUT	R448	NA	NA	ICD	20	15
PRIM_OUT	R45	NA	NA	ICD	73	40
PRIM_OUT	R45	NA	NA	ICP	73	63
PRIM_OUT	R450	NA	NA	ICD	132	89
PRIM_OUT	R451	NA	NA	ICD	27	23
PRIM_OUT	R452	NA	NA	ICD	139	96
PRIM_OUT	R454	NA	NA	ICD	11	10
PRIM_OUT	R457	NA	NA	ICD	48	38
PRIM_OUT	R458	NA	NA	ICD	64	42
PRIM_OUT	R466	NA	NA	ICD	14	14
PRIM_OUT	R470	NA	NA	ICD	45	31
PRIM_OUT	R471	NA	NA	ICD	36	18
PRIM_OUT	R478	NA	NA	ICD	51	40
PRIM_OUT	R48	NA	NA	ICP	231	180
PRIM_OUT	R49	NA	NA	ICD	42	35
PRIM_OUT	R490	NA	NA	ICD	695	470
PRIM_OUT	R4901	NA	NA	ICD	152	78
PRIM_OUT	R4902	NA	NA	ICD	11	7
PRIM_OUT	R4903	NA	NA	ICD	34	21
PRIM_OUT	R4908	NA	NA	ICD	111	97
PRIM_OUT	R4909	NA	NA	ICD	127	106
PRIM_OUT	R491	NA	NA	ICD	54	39
PRIM_OUT	R498	NA	NA	ICD	101	91
PRIM_OUT	R50	NA	NA	ICD	123	86
PRIM_OUT	R50	NA	NA	ICP	91	68
PRIM_OUT	R502	NA	NA	ICD	27	23
PRIM_OUT	R508	NA	NA	ICD	111	97
PRIM_OUT	R509	NA	NA	ICD	3732	2598
PRIM_OUT	R51	NA	NA	ICD	2605	1768
PRIM_OUT	R5110	NA	NA	OP	2183	1210
PRIM_OUT	R5130	NA	NA	OP	54	38
PRIM_OUT	R5140	NA	NA	OP	198	126
PRIM_OUT	R5180	NA	NA	ICD	4822	3300
PRIM_OUT	R5181	NA	NA	ICD	390	305
PRIM_OUT	R52	NA	NA	ICD	279	226
PRIM_OUT	R520	NA	NA	ICD	712	602
PRIM_OUT	R521	NA	NA	ICD	156	80
PRIM_OUT	R5210	NA	NA	OP	8	8
PRIM_OUT	R522	NA	NA	ICD	1261	655
PRIM_OUT	R529	NA	NA	ICD	3856	2891
PRIM_OUT	R53	NA	NA	ICD	14037	8044
PRIM_OUT	R54	NA	NA	ICD	621	15
PRIM_OUT	R5470	NA	NA	OP	11	9
PRIM_OUT	R55	NA	NA	ICD	2033	1054
PRIM_OUT	R5599	NA	NA	OP	112	43
PRIM_OUT	R568	NA	NA	ICD	209	136
PRIM_OUT	R58	NA	NA	ICD	144	123
PRIM_OUT	R59	NA	NA	ICD	39	32
PRIM_OUT	R590	NA	NA	ICD	388	319
PRIM_OUT	R591	NA	NA	ICD	31	27
PRIM_OUT	R599	NA	NA	ICD	115	97
PRIM_OUT	R60	NA	NA	ICD	133	89
PRIM_OUT	R60	NA	NA	ICP	116	100
PRIM_OUT	R600	NA	NA	ICD	7203	3235
PRIM_OUT	R601	NA	NA	ICD	132	94
PRIM_OUT	R609	NA	NA	ICD	3744	1180
PRIM_OUT	R61	NA	NA	ICD	266	191
PRIM_OUT	R61	NA	NA	ICP	16	14
PRIM_OUT	R610	NA	NA	ICD	57	38
PRIM_OUT	R611	NA	NA	ICD	64	43
PRIM_OUT	R619	NA	NA	ICD	254	209
PRIM_OUT	R62	NA	NA	ICP	8	8
PRIM_OUT	R620	NA	NA	ICD	20	15
PRIM_OUT	R628	NA	NA	ICD	6	6
PRIM_OUT	R63	NA	NA	ICP	22	19
PRIM_OUT	R630	NA	NA	ICD	70	62
PRIM_OUT	R631	NA	NA	ICD	27	21
PRIM_OUT	R633	NA	NA	ICD	8	6
PRIM_OUT	R634	NA	NA	ICD	1008	753
PRIM_OUT	R635	NA	NA	ICD	74	64
PRIM_OUT	R638	NA	NA	ICD	9	8
PRIM_OUT	R68	NA	NA	ICD	133	104
PRIM_OUT	R68	NA	NA	ICP	7	7
PRIM_OUT	R682	NA	NA	ICD	126	97
PRIM_OUT	R688	NA	NA	ICD	126	86
PRIM_OUT	R6881	NA	NA	ICD	15	8
PRIM_OUT	R6888	NA	NA	ICD	67	58
PRIM_OUT	R69	NA	NA	ICD	120	103
PRIM_OUT	R69	NA	NA	ICP	28	23
PRIM_OUT	R700	NA	NA	ICD	211	141
PRIM_OUT	R71	NA	NA	ICD	35	26
PRIM_OUT	R71	NA	NA	ICP	7	6
PRIM_OUT	R72	NA	NA	ICD	47	41
PRIM_OUT	R72	NA	NA	ICP	344	280
PRIM_OUT	R73	NA	NA	ICD	1614	924
PRIM_OUT	R73	NA	NA	ICP	14	13
PRIM_OUT	R730	NA	NA	ICD	1059	598
PRIM_OUT	R739	NA	NA	ICD	608	477
PRIM_OUT	R74	NA	NA	ICD	50	35
PRIM_OUT	R74	NA	NA	ICP	46685	18501
PRIM_OUT	R740	NA	NA	ICD	311	204
PRIM_OUT	R748	NA	NA	ICD	240	174
PRIM_OUT	R749	NA	NA	ICD	23	20
PRIM_OUT	R75	NA	NA	ICP	2892	1893
PRIM_OUT	R76	NA	NA	ICP	489	420
PRIM_OUT	R77	NA	NA	ICP	109	97
PRIM_OUT	R770	NA	NA	ICD	8	7
PRIM_OUT	R771	NA	NA	ICD	17	14
PRIM_OUT	R778	NA	NA	ICD	10	10
PRIM_OUT	R779	NA	NA	ICD	11	6
PRIM_OUT	R78	NA	NA	ICP	993	671
PRIM_OUT	R79	NA	NA	ICD	24	20
PRIM_OUT	R79	NA	NA	ICP	66	52
PRIM_OUT	R790	NA	NA	ICD	9	6
PRIM_OUT	R798	NA	NA	ICD	48	37
PRIM_OUT	R799	NA	NA	ICD	50	36
PRIM_OUT	R80	NA	NA	ICD	54	42
PRIM_OUT	R80	NA	NA	ICP	360	308
PRIM_OUT	R81	NA	NA	ICP	4340	1129
PRIM_OUT	R82	NA	NA	ICD	13	8
PRIM_OUT	R82	NA	NA	ICP	74	18
PRIM_OUT	R827	NA	NA	ICD	21	21
PRIM_OUT	R829	NA	NA	ICD	40	36
PRIM_OUT	R83	NA	NA	ICP	33338	15251
PRIM_OUT	R84	NA	NA	ICP	855	79
PRIM_OUT	R85	NA	NA	ICP	552	35
PRIM_OUT	R86	NA	NA	ICD	8	7
PRIM_OUT	R860	NA	NA	ICD	75	49
PRIM_OUT	R861	NA	NA	ICD	9	8
PRIM_OUT	R868	NA	NA	ICD	10	9
PRIM_OUT	R87	NA	NA	ICD	25	23
PRIM_OUT	R87	NA	NA	ICP	16	14
PRIM_OUT	R875	NA	NA	ICD	12	10
PRIM_OUT	R876	NA	NA	ICD	194	164
PRIM_OUT	R877	NA	NA	ICD	13	10
PRIM_OUT	R878	NA	NA	ICD	14	13
PRIM_OUT	R879	NA	NA	ICD	8	8
PRIM_OUT	R88	NA	NA	ICP	10	9
PRIM_OUT	R89	NA	NA	ICD	13	12
PRIM_OUT	R90	NA	NA	ICP	20	19
PRIM_OUT	R908	NA	NA	ICD	26	12
PRIM_OUT	R91	NA	NA	ICD	275	206
PRIM_OUT	R91	NA	NA	ICP	10	8
PRIM_OUT	R92	NA	NA	ICD	20	18
PRIM_OUT	R930	NA	NA	ICD	10	9
PRIM_OUT	R932	NA	NA	ICD	31	23
PRIM_OUT	R933	NA	NA	ICD	10	8
PRIM_OUT	R934	NA	NA	ICD	23	19
PRIM_OUT	R935	NA	NA	ICD	44	36
PRIM_OUT	R936	NA	NA	ICD	6	6
PRIM_OUT	R938	NA	NA	ICD	32	27
PRIM_OUT	R94	NA	NA	ICD	77	52
PRIM_OUT	R942	NA	NA	ICD	52	39
PRIM_OUT	R943	NA	NA	ICD	120	106
PRIM_OUT	R944	NA	NA	ICD	63	53
PRIM_OUT	R945	NA	NA	ICD	277	182
PRIM_OUT	R946	NA	NA	ICD	115	82
PRIM_OUT	R947	NA	NA	ICD	8	6
PRIM_OUT	R948	NA	NA	ICD	49	37
PRIM_OUT	R95	NA	NA	ICP	12374	806
PRIM_OUT	R96	NA	NA	ICP	17835	3981
PRIM_OUT	R97	NA	NA	ICP	1489	676
PRIM_OUT	R98	NA	NA	ICD	12	12
PRIM_OUT	R98	NA	NA	ICP	27	24
PRIM_OUT	R99	NA	NA	ICD	75	72
PRIM_OUT	R99	NA	NA	ICP	1409	533
PRIM_OUT	RET	NA	NA	MOP	7	7
PRIM_OUT	RETAL	NA	NA	MOP	15	15
PRIM_OUT	RETH	NA	NA	MOP	38	22
PRIM_OUT	RIIPA	NA	NA	MOP	9	8
PRIM_OUT	RISKI	NA	NA	MOP	18	18
PRIM_OUT	RISTO	NA	NA	MOP	11	8
PRIM_OUT	RTGBW	NA	NA	MOP	36	32
PRIM_OUT	RTGHF	NA	NA	MOP	123	81
PRIM_OUT	RTGK	NA	NA	MOP	15	15
PRIM_OUT	RTGKO	NA	NA	MOP	47	47
PRIM_OUT	RTGOM	NA	NA	MOP	54	53
PRIM_OUT	RTGUL	NA	NA	MOP	6	6
PRIM_OUT	S00	NA	NA	ICD	173	158
PRIM_OUT	S000	NA	NA	ICD	140	131
PRIM_OUT	S001	NA	NA	ICD	308	268
PRIM_OUT	S002	NA	NA	ICD	38	34
PRIM_OUT	S003	NA	NA	ICD	119	108
PRIM_OUT	S004	NA	NA	ICD	29	20
PRIM_OUT	S005	NA	NA	ICD	13	12
PRIM_OUT	S0050	NA	NA	ICD	13	12
PRIM_OUT	S0051	NA	NA	ICD	80	58
PRIM_OUT	S0052	NA	NA	ICD	27	26
PRIM_OUT	S0059	NA	NA	ICD	26	23
PRIM_OUT	S007	NA	NA	ICD	50	44
PRIM_OUT	S008	NA	NA	ICD	139	113
PRIM_OUT	S009	NA	NA	ICD	101	87
PRIM_OUT	S01	NA	NA	ICD	399	321
PRIM_OUT	S01	NA	NA	ICP	3316	1655
PRIM_OUT	S010	NA	NA	ICD	1058	763
PRIM_OUT	S011	NA	NA	ICD	339	266
PRIM_OUT	S012	NA	NA	ICD	151	134
PRIM_OUT	S013	NA	NA	ICD	116	95
PRIM_OUT	S014	NA	NA	ICD	25	22
PRIM_OUT	S0140	NA	NA	ICD	89	78
PRIM_OUT	S0141	NA	NA	ICD	127	114
PRIM_OUT	S0150	NA	NA	ICD	190	166
PRIM_OUT	S0151	NA	NA	ICD	233	200
PRIM_OUT	S0159	NA	NA	ICD	37	30
PRIM_OUT	S017	NA	NA	ICD	52	44
PRIM_OUT	S018	NA	NA	ICD	148	131
PRIM_OUT	S019	NA	NA	ICD	176	160
PRIM_OUT	S02	NA	NA	ICD	7	6
PRIM_OUT	S02	NA	NA	ICP	2627	1273
PRIM_OUT	S021	NA	NA	ICD	15	15
PRIM_OUT	S0211	NA	NA	ICD	13	7
PRIM_OUT	S022	NA	NA	ICD	40	34
PRIM_OUT	S0220	NA	NA	ICD	85	61
PRIM_OUT	S023	NA	NA	ICD	8	8
PRIM_OUT	S0230	NA	NA	ICD	18	12
PRIM_OUT	S0240	NA	NA	ICD	8	8
PRIM_OUT	S025	NA	NA	ICD	1237	899
PRIM_OUT	S0250	NA	NA	ICD	739	673
PRIM_OUT	S0251	NA	NA	ICD	6318	4287
PRIM_OUT	S0252	NA	NA	ICD	556	448
PRIM_OUT	S0253	NA	NA	ICD	996	822
PRIM_OUT	S0254	NA	NA	ICD	1548	1325
PRIM_OUT	S0257	NA	NA	ICD	41	34
PRIM_OUT	S0259	NA	NA	ICD	919	703
PRIM_OUT	S0262	NA	NA	ICD	11	6
PRIM_OUT	S0270	NA	NA	ICD	8	6
PRIM_OUT	S03	NA	NA	ICD	12	6
PRIM_OUT	S03	NA	NA	ICP	1559	687
PRIM_OUT	S030	NA	NA	ICD	125	83
PRIM_OUT	S032	NA	NA	ICD	16	12
PRIM_OUT	S0320	NA	NA	ICD	191	115
PRIM_OUT	S0321	NA	NA	ICD	21	14
PRIM_OUT	S0322	NA	NA	ICD	18	11
PRIM_OUT	S034	NA	NA	ICD	42	32
PRIM_OUT	S04	NA	NA	ICP	7003	4439
PRIM_OUT	S05	NA	NA	ICD	27	23
PRIM_OUT	S05	NA	NA	ICP	149	123
PRIM_OUT	S050	NA	NA	ICD	311	276
PRIM_OUT	S051	NA	NA	ICD	63	52
PRIM_OUT	S058	NA	NA	ICD	48	43
PRIM_OUT	S059	NA	NA	ICD	127	117
PRIM_OUT	S06	NA	NA	ICD	19	18
PRIM_OUT	S06	NA	NA	ICP	4518	2179
PRIM_OUT	S060	NA	NA	ICD	1655	1256
PRIM_OUT	S062	NA	NA	ICD	134	34
PRIM_OUT	S063	NA	NA	ICD	50	35
PRIM_OUT	S065	NA	NA	ICD	733	119
PRIM_OUT	S066	NA	NA	ICD	56	20
PRIM_OUT	S068	NA	NA	ICD	28	7
PRIM_OUT	S069	NA	NA	ICD	55	34
PRIM_OUT	S07	NA	NA	ICP	173	158
PRIM_OUT	S08	NA	NA	ICP	2908	1895
PRIM_OUT	S09	NA	NA	ICP	1880	1130
PRIM_OUT	S092	NA	NA	ICD	27	21
PRIM_OUT	S097	NA	NA	ICD	11	6
PRIM_OUT	S098	NA	NA	ICD	76	54
PRIM_OUT	S099	NA	NA	ICD	135	121
PRIM_OUT	S10	NA	NA	ICD	6	6
PRIM_OUT	S10	NA	NA	ICP	7363	2231
