SOURCE	CODE1	CODE2	CODE3	vocabulary	n_events	n_patients
OUTPAT	H113	NA	NA	10	2922	2041
OUTPAT	H114	H114	NA	10	58	46
OUTPAT	H114	NA	NA	10	1004	575
OUTPAT	H118	NA	NA	10	251	113
OUTPAT	H119	NA	NA	10	228	101
OUTPAT	H131	A740	NA	10	46	31
OUTPAT	H131	B005	NA	10	190	126
OUTPAT	H131	B023	NA	10	173	73
OUTPAT	H131	B301	NA	10	317	186
OUTPAT	H131	B308	NA	10	46	36
OUTPAT	H131	H131	NA	10	20	15
OUTPAT	H131	NA	NA	10	109	74
OUTPAT	H133	L129	NA	10	58	9
OUTPAT	H150	H150	NA	10	30	13
OUTPAT	H150	NA	NA	10	1994	317
OUTPAT	H151	H151	NA	10	181	104
OUTPAT	H151	NA	NA	10	3397	1503
OUTPAT	H158	NA	NA	10	16	10
OUTPAT	H159	NA	NA	10	41	17
OUTPAT	H16	NA	NA	10	13	13
OUTPAT	H160	H160	NA	10	761	383
OUTPAT	H160	NA	NA	10	16814	5899
OUTPAT	H161	H161	NA	10	60	50
OUTPAT	H161	NA	NA	10	931	496
OUTPAT	H162	H162	NA	10	120	55
OUTPAT	H162	NA	NA	10	1845	655
OUTPAT	H163	H163	NA	10	23	13
OUTPAT	H163	NA	NA	10	390	85
OUTPAT	H164	NA	NA	10	254	58
OUTPAT	H168	NA	NA	10	698	221
OUTPAT	H169	H169	NA	10	158	76
OUTPAT	H169	NA	NA	10	7318	2019
OUTPAT	H17	NA	NA	10	22	14
OUTPAT	H170	NA	NA	10	155	56
OUTPAT	H171	H171	NA	10	16	10
OUTPAT	H171	NA	NA	10	804	224
OUTPAT	H178	H178	NA	10	41	12
OUTPAT	H178	NA	NA	10	918	211
OUTPAT	H179	NA	NA	10	771	238
OUTPAT	H180	NA	NA	10	133	70
OUTPAT	H181	H181	NA	10	47	15
OUTPAT	H181	NA	NA	10	1742	212
OUTPAT	H182	NA	NA	10	689	184
OUTPAT	H183	NA	NA	10	168	55
OUTPAT	H184	H184	NA	10	40	11
OUTPAT	H184	NA	NA	10	1607	323
OUTPAT	H185	H185	NA	10	52	28
OUTPAT	H185	NA	NA	10	5814	806
OUTPAT	H186	H186	NA	10	194	71
OUTPAT	H186	NA	NA	10	6807	688
OUTPAT	H187	NA	NA	10	340	77
OUTPAT	H188	H188	NA	10	124	62
OUTPAT	H188	NA	NA	10	2107	648
OUTPAT	H189	NA	NA	10	301	105
OUTPAT	H190	B005	NA	10	12	9
OUTPAT	H190	B023	NA	10	11	9
OUTPAT	H190	NA	NA	10	15	8
OUTPAT	H191	B005	NA	10	5206	1060
OUTPAT	H191	B023	NA	10	17	11
OUTPAT	H191	H191	NA	10	107	36
OUTPAT	H191	NA	NA	10	1236	329
OUTPAT	H192	B005	NA	10	10	6
OUTPAT	H192	B023	NA	10	1500	375
OUTPAT	H192	B300	NA	10	398	167
OUTPAT	H192	H192	NA	10	17	9
OUTPAT	H192	NA	NA	10	225	105
OUTPAT	H193	H193	NA	10	53	38
OUTPAT	H193	M350	NA	10	724	285
OUTPAT	H193	NA	NA	10	213	114
OUTPAT	H198	E8580	NA	10	778	61
OUTPAT	H198	NA	NA	10	105	17
OUTPAT	H20	H20	NA	10	17	13
OUTPAT	H20	NA	NA	10	46	29
OUTPAT	H200	H200	NA	10	2085	646
OUTPAT	H200	NA	NA	10	41845	6322
OUTPAT	H201	H201	NA	10	689	133
OUTPAT	H201	NA	NA	10	23259	1439
OUTPAT	H202	NA	NA	10	71	41
OUTPAT	H208	NA	NA	10	1192	294
OUTPAT	H209	H209	NA	10	9	6
OUTPAT	H209	NA	NA	10	2320	834
OUTPAT	H210	H210	NA	10	17	6
OUTPAT	H210	NA	NA	10	1317	340
OUTPAT	H211	H211	NA	10	19	6
OUTPAT	H211	NA	NA	10	799	163
OUTPAT	H212	NA	NA	10	34	19
OUTPAT	H213	NA	NA	10	106	42
OUTPAT	H214	NA	NA	10	18	9
OUTPAT	H215	NA	NA	10	84	38
OUTPAT	H218	NA	NA	10	166	47
OUTPAT	H219	NA	NA	10	98	49
OUTPAT	H220	A692	NA	10	10	8
OUTPAT	H220	B005	NA	10	337	74
OUTPAT	H220	B023	NA	10	490	120
OUTPAT	H220	NA	NA	10	88	23
OUTPAT	H221	D868	NA	10	551	66
OUTPAT	H221	H221	NA	10	24	9
OUTPAT	H221	M083	NA	10	572	22
OUTPAT	H221	M084	NA	10	379	24
OUTPAT	H221	M45	NA	10	820	143
OUTPAT	H221	NA	NA	10	119	37
OUTPAT	H25	H25	NA	10	111	87
OUTPAT	H25	NA	NA	10	115	109
OUTPAT	H250	H250	NA	10	383	285
OUTPAT	H250	NA	NA	10	14050	6900
OUTPAT	H251	H251	NA	10	2993	2231
OUTPAT	H251	NA	NA	10	110978	46496
OUTPAT	H252	H252	NA	10	30	19
OUTPAT	H252	NA	NA	10	955	463
OUTPAT	H258	H258	NA	10	736	554
OUTPAT	H258	NA	NA	10	46252	17063
OUTPAT	H259	H259	NA	10	49	34
OUTPAT	H259	NA	NA	10	1018	644
OUTPAT	H26	NA	NA	10	12	12
OUTPAT	H260	H260	NA	10	98	55
OUTPAT	H260	NA	NA	10	9	9
OUTPAT	H2600	NA	NA	10	117	35
OUTPAT	H2601	H2601	NA	10	9	7
OUTPAT	H2601	NA	NA	10	216	94
OUTPAT	H2602	H2602	NA	10	355	246
OUTPAT	H2602	NA	NA	10	7326	3399
OUTPAT	H261	H261	NA	10	36	25
OUTPAT	H261	NA	NA	10	669	312
OUTPAT	H262	H262	NA	10	174	96
OUTPAT	H262	NA	NA	10	3182	1406
OUTPAT	H263	NA	H263	10	53	34
OUTPAT	H263	NA	NA	10	2173	642
OUTPAT	H264	H264	NA	10	818	729
OUTPAT	H264	NA	NA	10	23096	13720
OUTPAT	H268	H268	NA	10	13	12
OUTPAT	H268	NA	NA	10	580	321
OUTPAT	H269	NA	NA	10	836	438
OUTPAT	H270	H270	NA	10	111	41
OUTPAT	H270	NA	NA	10	1464	277
OUTPAT	H271	NA	NA	10	1826	385
OUTPAT	H278	H278	NA	10	7	7
OUTPAT	H278	NA	NA	10	478	234
OUTPAT	H280	E103	NA	10	849	262
OUTPAT	H280	E113	NA	10	358	150
OUTPAT	H280	NA	NA	10	183	97
OUTPAT	H300	H300	NA	10	11	7
OUTPAT	H300	NA	NA	10	526	99
OUTPAT	H301	NA	NA	10	613	67
OUTPAT	H302	H302	NA	10	39	11
OUTPAT	H302	NA	NA	10	3436	304
OUTPAT	H308	NA	NA	10	435	49
OUTPAT	H309	NA	NA	10	1147	176
OUTPAT	H310	H310	NA	10	17	6
OUTPAT	H310	NA	NA	10	205	86
OUTPAT	H311	NA	NA	10	42	21
OUTPAT	H312	NA	NA	10	136	23
OUTPAT	H313	NA	NA	10	260	78
OUTPAT	H314	NA	NA	10	212	57
OUTPAT	H318	NA	NA	10	138	43
OUTPAT	H319	NA	NA	10	182	53
OUTPAT	H320	A185	NA	10	13	6
OUTPAT	H320	B580	NA	10	358	51
OUTPAT	H320	NA	NA	10	96	27
OUTPAT	H33	NA	NA	10	45	34
OUTPAT	H330	H330	NA	10	730	211
OUTPAT	H330	NA	NA	10	23617	3641
OUTPAT	H331	H331	NA	10	36	27
OUTPAT	H331	NA	NA	10	1657	596
OUTPAT	H332	H332	NA	10	11	7
OUTPAT	H332	NA	NA	10	532	205
OUTPAT	H333	H333	NA	10	189	121
OUTPAT	H333	NA	NA	10	13756	4804
OUTPAT	H334	H334	NA	10	22	12
OUTPAT	H334	NA	NA	10	933	214
OUTPAT	H335	NA	NA	10	1064	418
OUTPAT	H340	NA	NA	10	138	63
OUTPAT	H341	H341	NA	10	45	24
OUTPAT	H341	NA	NA	10	2364	548
OUTPAT	H342	H342	NA	10	53	25
OUTPAT	H342	NA	NA	10	2666	569
OUTPAT	H348	H348	NA	10	356	106
OUTPAT	H348	NA	NA	10	29482	2670
OUTPAT	H349	NA	NA	10	402	157
OUTPAT	H35	H35	NA	10	8	6
OUTPAT	H35	NA	NA	10	30	18
OUTPAT	H350	H350	NA	10	75	37
OUTPAT	H350	NA	NA	10	2014	505
OUTPAT	H351	H351	NA	10	31	11
OUTPAT	H351	NA	NA	10	447	84
OUTPAT	H3520	NA	NA	10	176	47
OUTPAT	H3529	NA	NA	10	294	73
OUTPAT	H353	H353	NA	10	119	66
OUTPAT	H353	NA	NA	10	23	18
OUTPAT	H3530	H3530	NA	10	215	144
OUTPAT	H3530	NA	NA	10	27211	6892
OUTPAT	H3531	H3531	NA	10	158	81
OUTPAT	H3531	NA	NA	10	119055	5479
OUTPAT	H3536	NA	NA	10	3066	570
OUTPAT	H3537	NA	NA	10	5852	1390
OUTPAT	H3538	NA	H3538	10	14	13
OUTPAT	H3538	NA	NA	10	17959	4089
OUTPAT	H3539	NA	H3539	10	199	90
OUTPAT	H3539	NA	NA	10	15493	3763
OUTPAT	H354	H354	NA	10	114	81
OUTPAT	H354	NA	NA	10	1846	808
OUTPAT	H355	H355	NA	10	170	57
OUTPAT	H355	NA	NA	10	4963	410
OUTPAT	H356	H356	NA	10	33	13
OUTPAT	H356	NA	NA	10	2880	591
OUTPAT	H357	H357	NA	10	154	65
OUTPAT	H357	NA	NA	10	6386	1169
OUTPAT	H358	H358	NA	10	9	8
OUTPAT	H358	NA	NA	10	1908	461
OUTPAT	H359	H359	NA	10	10	9
OUTPAT	H359	NA	NA	10	1414	433
OUTPAT	H36	E103	NA	10	21	8
OUTPAT	H36	H36	NA	10	6	6
OUTPAT	H36	NA	NA	10	40	29
OUTPAT	H360	E103	NA	10	232	77
OUTPAT	H360	E113	NA	10	124	48
OUTPAT	H360	NA	NA	10	28	21
OUTPAT	H3600	E1000	NA	10	53	9
OUTPAT	H3600	E102	NA	10	14	11
OUTPAT	H3600	E103	NA	10	9816	1850
OUTPAT	H3600	E107	NA	10	112	23
OUTPAT	H3600	E108	NA	10	11	6
OUTPAT	H3600	E109	NA	10	218	65
OUTPAT	H3600	E1100	NA	10	20	12
OUTPAT	H3600	E113	NA	10	6368	1533
OUTPAT	H3600	E117	NA	10	294	18
OUTPAT	H3600	E118	NA	10	48	7
OUTPAT	H3600	E119	NA	10	110	47
OUTPAT	H3600	E143	NA	10	28	6
OUTPAT	H3600	H3600	NA	10	389	157
OUTPAT	H3600	NA	NA	10	5093	1541
OUTPAT	H3601	E101	NA	10	33	12
OUTPAT	H3601	E102	NA	10	18	7
OUTPAT	H3601	E103	NA	10	12123	1532
OUTPAT	H3601	E107	NA	10	261	58
OUTPAT	H3601	E109	NA	10	206	60
OUTPAT	H3601	E1100	NA	10	82	35
OUTPAT	H3601	E1101	NA	10	27	12
OUTPAT	H3601	E112	NA	10	47	9
OUTPAT	H3601	E113	NA	10	17524	1820
OUTPAT	H3601	E117	NA	10	501	70
OUTPAT	H3601	E118	NA	10	35	11
OUTPAT	H3601	E119	NA	10	247	75
OUTPAT	H3601	H113	NA	10	32	6
OUTPAT	H3601	H251	NA	10	9	7
OUTPAT	H3601	H3601	NA	10	206	73
OUTPAT	H3601	NA	NA	10	9982	1379
OUTPAT	H3602	E102	NA	10	10	7
OUTPAT	H3602	E103	NA	10	1814	389
OUTPAT	H3602	E107	NA	10	88	20
OUTPAT	H3602	E109	NA	10	41	13
OUTPAT	H3602	E113	NA	10	1358	271
OUTPAT	H3602	E117	NA	10	115	22
OUTPAT	H3602	E119	NA	10	17	8
OUTPAT	H3602	H3602	NA	10	25	9
OUTPAT	H3602	NA	NA	10	847	246
OUTPAT	H3603	E10	NA	10	23	11
OUTPAT	H3603	E1000	NA	10	58	15
OUTPAT	H3603	E101	NA	10	28	11
OUTPAT	H3603	E102	NA	10	64	15
OUTPAT	H3603	E103	NA	10	24172	1610
OUTPAT	H3603	E104	NA	10	18	7
OUTPAT	H3603	E106	NA	10	35	13
OUTPAT	H3603	E107	NA	10	996	155
OUTPAT	H3603	E109	NA	10	458	95
OUTPAT	H3603	E1100	NA	10	30	18
OUTPAT	H3603	E112	NA	10	18	7
OUTPAT	H3603	E113	NA	10	8500	1039
OUTPAT	H3603	E117	NA	10	426	48
OUTPAT	H3603	E119	NA	10	106	27
OUTPAT	H3603	H103	NA	10	18	13
OUTPAT	H3603	H3603	NA	10	261	74
OUTPAT	H3603	H405	NA	10	23	9
OUTPAT	H3603	H431	NA	10	62	27
OUTPAT	H3603	Z961	NA	10	13	9
OUTPAT	H3603	NA	NA	10	10527	1015
OUTPAT	H3604	E103	NA	10	30	9
OUTPAT	H3604	E113	NA	10	86	9
OUTPAT	H3604	NA	NA	10	53	22
OUTPAT	H3605	E103	NA	10	35	19
OUTPAT	H3605	E113	NA	10	36	9
OUTPAT	H3605	NA	NA	10	39	18
OUTPAT	H3609	E103	NA	10	6623	1163
OUTPAT	H3609	E109	NA	10	28	15
OUTPAT	H3609	E113	NA	10	2443	615
OUTPAT	H3609	E119	NA	10	17	7
OUTPAT	H3609	H3609	NA	10	293	113
OUTPAT	H3609	NA	NA	10	1496	434
OUTPAT	H368	I708	NA	10	147	35
OUTPAT	H40	H40	NA	10	21	18
OUTPAT	H40	NA	NA	10	133	96
OUTPAT	H400	H400	NA	10	925	545
OUTPAT	H400	NA	NA	10	32540	11464
OUTPAT	H401	H401	NA	10	186	63
OUTPAT	H401	NA	NA	10	328	151
OUTPAT	H4010	H4010	NA	10	671	256
OUTPAT	H4010	NA	NA	10	34714	3358
OUTPAT	H4011	H4011	NA	10	202	83
OUTPAT	H4011	NA	NA	10	19969	2308
OUTPAT	H4012	H4012	NA	10	68	21
OUTPAT	H4012	NA	NA	10	2458	254
OUTPAT	H4013	H4013	NA	10	1255	435
OUTPAT	H4013	NA	NA	10	55797	6420
OUTPAT	H4019	H4019	NA	10	34	15
OUTPAT	H4019	NA	NA	10	709	228
OUTPAT	H402	H402	NA	10	38	11
OUTPAT	H402	NA	NA	10	21	7
OUTPAT	H4020	H4020	NA	10	62	25
OUTPAT	H4020	NA	NA	10	1736	441
OUTPAT	H4021	NA	NA	10	284	98
OUTPAT	H4022	H4022	NA	10	188	69
OUTPAT	H4022	NA	NA	10	5224	743
OUTPAT	H4029	NA	NA	10	265	67
OUTPAT	H403	H403	NA	10	32	17
OUTPAT	H403	NA	NA	10	688	148
OUTPAT	H404	H404	NA	10	44	14
OUTPAT	H404	NA	NA	10	1652	170
OUTPAT	H405	H405	NA	10	245	72
OUTPAT	H405	NA	NA	10	15983	1201
OUTPAT	H406	NA	H406	10	22	7
OUTPAT	H406	NA	NA	10	343	67
OUTPAT	H408	H408	NA	10	82	22
OUTPAT	H408	NA	NA	10	1632	252
OUTPAT	H409	H409	NA	10	31	19
OUTPAT	H409	NA	NA	10	4526	1189
OUTPAT	H43	NA	NA	10	40	29
OUTPAT	H430	NA	NA	10	84	64
OUTPAT	H431	E103	NA	10	49	6
OUTPAT	H431	H431	NA	10	297	107
OUTPAT	H431	NA	NA	10	17427	2998
OUTPAT	H432	H432	NA	10	13	11
OUTPAT	H432	NA	NA	10	448	211
OUTPAT	H433	H433	NA	10	86	54
OUTPAT	H433	NA	NA	10	1973	1064
OUTPAT	H438	H438	NA	10	268	225
OUTPAT	H438	NA	NA	10	21666	13088
OUTPAT	H439	NA	NA	10	481	301
OUTPAT	H440	NA	NA	10	767	111
OUTPAT	H441	NA	NA	10	571	104
OUTPAT	H442	H442	NA	10	33	18
OUTPAT	H442	NA	NA	10	916	168
OUTPAT	H443	NA	NA	10	84	17
OUTPAT	H444	NA	NA	10	120	30
OUTPAT	H445	NA	NA	10	392	122
OUTPAT	H446	NA	NA	10	24	7
OUTPAT	H448	H448	NA	10	8	6
OUTPAT	H448	NA	NA	10	37	16
OUTPAT	H449	NA	NA	10	29	12
OUTPAT	H46	H46	NA	10	309	91
OUTPAT	H46	NA	NA	10	5490	1107
OUTPAT	H47	NA	NA	10	16	11
OUTPAT	H470	H470	NA	10	53	16
OUTPAT	H470	NA	NA	10	1808	516
OUTPAT	H471	H471	NA	10	82	23
OUTPAT	H471	NA	NA	10	2688	582
OUTPAT	H472	H472	NA	10	107	50
OUTPAT	H472	NA	NA	10	2596	458
OUTPAT	H473	H473	NA	10	26	17
OUTPAT	H473	NA	NA	10	918	333
OUTPAT	H474	H474	NA	10	15	8
OUTPAT	H474	NA	NA	10	44	18
OUTPAT	H475	NA	NA	10	33	10
OUTPAT	H476	NA	NA	10	96	15
OUTPAT	H477	NA	NA	10	434	51
OUTPAT	H481	A692	NA	10	19	11
OUTPAT	H481	G35	NA	10	214	78
OUTPAT	H481	NA	NA	10	28	18
OUTPAT	H490	H490	NA	10	52	29
OUTPAT	H490	NA	NA	10	1593	465
OUTPAT	H491	H491	NA	10	84	31
OUTPAT	H491	NA	NA	10	2466	624
OUTPAT	H492	H492	NA	10	94	43
OUTPAT	H492	NA	NA	10	3351	864
OUTPAT	H494	NA	NA	10	60	20
OUTPAT	H498	NA	NA	10	86	27
OUTPAT	H499	NA	NA	10	97	40
OUTPAT	H50	H50	NA	10	31	22
OUTPAT	H500	H500	NA	10	480	205
OUTPAT	H500	NA	NA	10	3348	790
OUTPAT	H501	H501	NA	10	179	102
OUTPAT	H501	NA	NA	10	3046	812
OUTPAT	H502	H502	NA	10	86	53
OUTPAT	H502	NA	NA	10	2423	730
OUTPAT	H503	H503	NA	10	62	40
OUTPAT	H503	NA	NA	10	13	11
OUTPAT	H5030	H5030	NA	10	124	68
OUTPAT	H5030	NA	NA	10	1535	454
OUTPAT	H5031	H5031	NA	10	337	175
OUTPAT	H5031	NA	NA	10	3838	984
OUTPAT	H5039	NA	NA	10	61	27
OUTPAT	H504	NA	NA	10	177	69
OUTPAT	H505	H505	NA	10	25	17
OUTPAT	H505	NA	NA	10	13	7
OUTPAT	H5050	NA	NA	10	107	67
OUTPAT	H5051	H5051	NA	10	71	44
OUTPAT	H5051	NA	NA	10	733	379
OUTPAT	H5052	H5052	NA	10	365	164
OUTPAT	H5052	NA	NA	10	2932	1221
OUTPAT	H5059	NA	NA	10	91	57
OUTPAT	H506	NA	NA	10	263	54
OUTPAT	H508	NA	NA	10	318	121
OUTPAT	H509	NA	NA	10	301	129
OUTPAT	H510	NA	NA	10	50	22
OUTPAT	H511	H511	NA	10	256	75
OUTPAT	H511	NA	NA	10	1232	340
OUTPAT	H512	NA	NA	10	245	93
OUTPAT	H518	H518	NA	10	35	7
OUTPAT	H518	NA	NA	10	220	61
OUTPAT	H519	NA	NA	10	198	55
OUTPAT	H52	NA	NA	10	38	34
OUTPAT	H520	H520	NA	10	351	298
OUTPAT	H520	NA	NA	10	3074	1683
OUTPAT	H521	H521	NA	10	885	779
OUTPAT	H521	NA	NA	10	5960	3368
OUTPAT	H522	H522	NA	10	176	139
OUTPAT	H522	NA	NA	10	3123	1605
OUTPAT	H523	H523	NA	10	79	54
OUTPAT	H523	NA	NA	10	1554	721
OUTPAT	H524	H524	NA	10	217	208
OUTPAT	H524	NA	NA	10	1616	1322
OUTPAT	H525	H525	NA	10	14	12
OUTPAT	H525	NA	NA	10	401	183
OUTPAT	H526	NA	NA	10	7	7
OUTPAT	H527	NA	NA	10	12	7
OUTPAT	H53	H53	NA	10	13	8
OUTPAT	H53	NA	NA	10	22	22
OUTPAT	H530	H530	NA	10	359	132
OUTPAT	H530	NA	NA	10	2532	887
OUTPAT	H531	H531	NA	10	235	146
OUTPAT	H531	NA	NA	10	13653	7898
OUTPAT	H532	H532	NA	10	347	194
OUTPAT	H532	NA	NA	10	9406	3873
OUTPAT	H533	H533	NA	10	133	61
OUTPAT	H533	NA	NA	10	947	335
OUTPAT	H534	H534	NA	10	279	178
OUTPAT	H534	NA	NA	10	7300	2507
OUTPAT	H535	H535	NA	10	18	15
OUTPAT	H535	NA	NA	10	242	110
OUTPAT	H536	NA	NA	10	71	22
OUTPAT	H538	NA	NA	10	730	514
OUTPAT	H539	H539	NA	10	57	42
OUTPAT	H539	NA	NA	10	3359	2081
OUTPAT	H54	NA	NA	10	12	8
OUTPAT	H540	NA	NA	10	935	115
OUTPAT	H541	NA	NA	10	1015	133
OUTPAT	H542	H542	NA	10	31	13
OUTPAT	H542	NA	NA	10	5688	927
OUTPAT	H543	NA	NA	10	328	123
OUTPAT	H544	H544	NA	10	33	10
OUTPAT	H544	NA	NA	10	871	224
OUTPAT	H545	H545	NA	10	40	9
OUTPAT	H545	NA	NA	10	760	209
OUTPAT	H546	NA	NA	10	199	110
OUTPAT	H547	H547	NA	10	24	14
OUTPAT	H547	NA	NA	10	898	398
OUTPAT	H55	H55	NA	10	34	27
OUTPAT	H55	NA	NA	10	1385	361
OUTPAT	H570	H570	NA	10	35	23
OUTPAT	H570	NA	NA	10	979	537
OUTPAT	H571	H571	NA	10	43	40
OUTPAT	H571	NA	NA	10	3869	2407
OUTPAT	H578	NA	NA	10	121	67
OUTPAT	H579	H579	NA	10	152	135
OUTPAT	H579	NA	NA	10	1068	791
OUTPAT	H590	NA	NA	10	25	12
OUTPAT	H598	NA	NA	10	56	16
OUTPAT	H599	NA	NA	10	28	15
OUTPAT	H60	H60	NA	10	29	10
OUTPAT	H60	NA	NA	10	483	321
OUTPAT	H600	H600	NA	10	25	15
OUTPAT	H600	NA	NA	10	782	354
OUTPAT	H601	NA	NA	10	610	332
OUTPAT	H602	NA	NA	10	123	43
OUTPAT	H603	H603	NA	10	276	104
OUTPAT	H603	NA	NA	10	5385	1714
OUTPAT	H604	H604	NA	10	36	12
OUTPAT	H604	NA	NA	10	1110	185
OUTPAT	H605	H605	NA	10	241	114
OUTPAT	H605	NA	NA	10	829	348
OUTPAT	H608	H608	NA	10	296	91
OUTPAT	H608	NA	NA	10	5407	1843
OUTPAT	H609	H609	NA	10	23	20
OUTPAT	H609	NA	NA	10	7764	2910
OUTPAT	H610	H610	NA	10	12	10
OUTPAT	H610	NA	NA	10	532	220
OUTPAT	H611	NA	NA	10	96	50
OUTPAT	H612	H612	NA	10	64	55
OUTPAT	H612	NA	NA	10	4203	2571
OUTPAT	H613	NA	NA	10	1007	232
OUTPAT	H618	H618	NA	10	160	50
OUTPAT	H618	NA	NA	10	2749	825
OUTPAT	H619	NA	NA	10	206	81
OUTPAT	H620	A46	NA	10	1213	563
OUTPAT	H620	A499	NA	10	9	6
OUTPAT	H620	NA	NA	10	147	64
OUTPAT	H621	B0019	NA	10	35	19
OUTPAT	H621	B028	NA	10	134	50
OUTPAT	H621	NA	NA	10	17	6
OUTPAT	H622	B369	NA	10	47	20
OUTPAT	H622	B372	NA	10	23	13
OUTPAT	H622	B448	NA	10	64	16
OUTPAT	H622	NA	NA	10	53	26
OUTPAT	H624	L010	NA	10	7	7
OUTPAT	H65	H65	NA	10	32	16
OUTPAT	H65	NA	NA	10	7	7
OUTPAT	H650	H650	NA	10	154	86
OUTPAT	H650	NA	NA	10	1873	913
OUTPAT	H651	H651	NA	10	203	146
OUTPAT	H651	NA	NA	10	2260	1192
OUTPAT	H652	H652	NA	10	219	84
OUTPAT	H652	NA	NA	10	5500	1353
OUTPAT	H653	H653	NA	10	996	417
OUTPAT	H653	NA	NA	10	14240	3003
OUTPAT	H654	H654	NA	10	122	41
OUTPAT	H654	NA	NA	10	858	242
OUTPAT	H659	H659	NA	10	338	155
OUTPAT	H659	NA	NA	10	1278	512
OUTPAT	H66	H66	NA	10	149	39
OUTPAT	H66	NA	NA	10	17	17
OUTPAT	H660	H660	NA	10	765	481
OUTPAT	H660	NA	NA	10	11126	4913
OUTPAT	H661	H661	NA	10	119	43
OUTPAT	H661	NA	NA	10	1067	295
OUTPAT	H662	H662	NA	10	24	11
OUTPAT	H662	NA	NA	10	241	68
OUTPAT	H663	H663	NA	10	207	66
OUTPAT	H663	NA	NA	10	2180	436
OUTPAT	H664	H664	NA	10	233	65
OUTPAT	H664	NA	NA	10	2663	465
OUTPAT	H669	H669	NA	10	469	342
OUTPAT	H669	NA	NA	10	5347	2923
OUTPAT	H68	NA	NA	10	18	18
OUTPAT	H680	H680	NA	10	18	10
OUTPAT	H680	NA	NA	10	123	76
OUTPAT	H681	H681	NA	10	14	11
OUTPAT	H681	NA	NA	10	2211	699
OUTPAT	H690	H690	NA	10	44	29
OUTPAT	H690	NA	NA	10	1004	403
OUTPAT	H698	H698	NA	10	8	6
OUTPAT	H698	NA	NA	10	408	216
OUTPAT	H699	NA	NA	10	277	138
OUTPAT	H700	H700	NA	10	22	8
OUTPAT	H700	NA	NA	10	405	106
OUTPAT	H701	H701	NA	10	142	41
OUTPAT	H701	NA	NA	10	2567	323
OUTPAT	H708	NA	NA	10	68	7
OUTPAT	H709	NA	NA	10	101	32
OUTPAT	H71	H71	NA	10	1068	268
OUTPAT	H71	NA	NA	10	14059	1219
OUTPAT	H72	H72	NA	10	72	32
OUTPAT	H72	NA	NA	10	103	38
OUTPAT	H720	H720	NA	10	724	256
OUTPAT	H720	NA	NA	10	11436	2263
OUTPAT	H721	H721	NA	10	13	9
OUTPAT	H721	NA	NA	10	237	108
OUTPAT	H722	H722	NA	10	70	23
OUTPAT	H722	NA	NA	10	1460	351
OUTPAT	H728	NA	NA	10	421	153
OUTPAT	H729	H729	NA	10	116	38
OUTPAT	H729	NA	NA	10	1105	423
OUTPAT	H730	H730	NA	10	16	12
OUTPAT	H730	NA	NA	10	286	159
OUTPAT	H731	NA	NA	10	460	121
OUTPAT	H738	NA	NA	10	128	50
OUTPAT	H739	NA	NA	10	48	28
OUTPAT	H740	NA	NA	10	74	40
OUTPAT	H741	H741	NA	10	117	58
OUTPAT	H741	NA	NA	10	1758	425
OUTPAT	H742	H742	NA	10	19	9
OUTPAT	H742	NA	NA	10	532	124
OUTPAT	H743	NA	NA	10	161	45
OUTPAT	H744	H744	NA	10	7	6
OUTPAT	H744	NA	NA	10	137	40
OUTPAT	H748	NA	NA	10	42	18
OUTPAT	H749	NA	NA	10	60	23
OUTPAT	H80	H80	NA	10	168	58
OUTPAT	H80	NA	NA	10	26	19
OUTPAT	H800	H800	NA	10	435	195
OUTPAT	H800	NA	NA	10	5213	1069
OUTPAT	H801	H801	NA	10	146	82
OUTPAT	H801	NA	NA	10	829	257
OUTPAT	H802	NA	NA	10	36	11
OUTPAT	H8020	H8020	NA	10	19	8
OUTPAT	H8020	NA	NA	10	155	56
OUTPAT	H8028	NA	NA	10	135	28
OUTPAT	H808	H808	NA	10	39	21
OUTPAT	H808	NA	NA	10	442	171
OUTPAT	H809	H809	NA	10	225	113
OUTPAT	H809	NA	NA	10	3661	1084
OUTPAT	H81	H81	NA	10	9	7
OUTPAT	H81	NA	NA	10	7	7
OUTPAT	H810	H810	NA	10	853	363
OUTPAT	H810	NA	NA	10	13555	2615
OUTPAT	H811	H811	NA	10	466	321
OUTPAT	H811	NA	NA	10	11789	8240
OUTPAT	H812	H812	NA	10	174	108
OUTPAT	H812	NA	NA	10	3610	1994
OUTPAT	H813	H813	NA	10	199	152
OUTPAT	H813	NA	NA	10	4068	2363
OUTPAT	H814	H814	NA	10	25	20
OUTPAT	H814	NA	NA	10	481	341
OUTPAT	H818	NA	NA	10	272	155
OUTPAT	H819	H819	NA	10	29	16
OUTPAT	H819	NA	NA	10	902	560
OUTPAT	H82	NA	NA	10	12	8
OUTPAT	H830	NA	NA	10	103	51
OUTPAT	H831	NA	NA	10	220	71
OUTPAT	H832	NA	NA	10	27	17
OUTPAT	H833	H833	NA	10	75	54
OUTPAT	H833	NA	NA	10	1787	962
OUTPAT	H838	NA	NA	10	83	25
OUTPAT	H839	NA	NA	10	212	110
OUTPAT	H90	H90	NA	10	125	77
OUTPAT	H90	NA	NA	10	26	21
OUTPAT	H900	H900	NA	10	121	75
OUTPAT	H900	NA	NA	10	2360	686
OUTPAT	H901	H901	NA	10	259	138
OUTPAT	H901	NA	NA	10	4346	1750
