visit_year_bin	SOURCE	CODE5	CODE6	CODE7	CODE8	CODE9	n_visits	n_events_per_visit_logmean	n_events_per_visit_logsd	n_patients
(2009,2017]	PRIM_OUT	R70	T56	3223	NA	NA	9	0.5189819133894956	0.22525292730070953	9
(2009,2017]	PRIM_OUT	R70	T58	24461	NA	NA	34	0.465562240315928	0.1670578425863821	28
(2009,2017]	PRIM_OUT	R70	T58	32262	NA	NA	19	0.9333558739243062	0.23204486365412522	13
(2009,2017]	PRIM_OUT	R70	T58	32312	NA	NA	8	0.4054651081081644	0	7
(2009,2017]	PRIM_OUT	R70	T59	24451	NA	NA	14	0.4054651081081644	0	8
(2009,2017]	PRIM_OUT	R70	T59	32261	NA	NA	71	0.8206982867242973	0.3200482626062937	36
(2009,2017]	PRIM_OUT	R70	T59	51321	NA	NA	8	0.5970247170204109	0.26437737734286404	6
(2009,2017]	PRIM_OUT	R70	T59	NA	NA	NA	8	0.533171514049662	0.23646631498070267	7
(2009,2017]	PRIM_OUT	R70	T60	2139	NA	NA	16	0.4054651081081644	0	14
(2009,2017]	PRIM_OUT	R70	T60	22213	NA	NA	22	1.2071437838951091	0.6220024862147683	19
(2009,2017]	PRIM_OUT	R70	T60	2222	NA	NA	7531	0.6150132175026881	0.36589356964852465	5483
(2009,2017]	PRIM_OUT	R70	T60	22221	NA	NA	96	0.46229375095100506	0.22498530501215527	84
(2009,2017]	PRIM_OUT	R70	T60	22222	NA	NA	67	0.5853575818499276	0.3187482619861233	54
(2009,2017]	PRIM_OUT	R70	T60	22223	NA	NA	69	0.6176848898727221	0.40187185013953064	55
(2009,2017]	PRIM_OUT	R70	T60	2229	NA	NA	14	0.8905092095914481	0.3508816900314307	14
(2009,2017]	PRIM_OUT	R70	T60	22308	NA	NA	62	0.42194335403609956	0.09099185833533817	58
(2009,2017]	PRIM_OUT	R70	T60	3225	NA	NA	1118	0.4779073667558231	0.2230721814103486	950
(2009,2017]	PRIM_OUT	R70	T60	51325	NA	NA	762	1.121774465244723	0.5072236539771222	419
(2009,2017]	PRIM_OUT	R70	T60	NA	NA	NA	11	0.5823660307495565	0.39757129225890814	9
(2009,2017]	PRIM_OUT	R70	T71	2221	NA	NA	26	0.5882094425760941	0.3376583613548725	17
(2009,2017]	PRIM_OUT	R70	T71	22212	NA	NA	30	0.9319090557069614	0.4475467991951676	13
(2009,2017]	PRIM_OUT	R70	T71	22213	NA	NA	40	0.6033537835519508	0.3655711932867462	22
(2009,2017]	PRIM_OUT	R70	T71	24451	NA	NA	71	0.5192090184496743	0.24312258409687898	48
(2009,2017]	PRIM_OUT	R70	T71	24461	NA	NA	27	0.7641782765037682	0.34249309451868615	18
(2009,2017]	PRIM_OUT	R70	T71	32311	NA	NA	356	0.500127877397849	0.22418315247369813	221
(2009,2017]	PRIM_OUT	R70	T71	51321	NA	NA	85	0.5076302328613626	0.20554290258288055	32
(2009,2017]	PRIM_OUT	R70	T71	51322	NA	NA	41	0.41792426966343243	0.0797775593326285	17
(2009,2017]	PRIM_OUT	R70	T71	NA	NA	NA	25	0.7114711008610252	0.3176854761128226	18
(2009,2017]	PRIM_OUT	R70	T73	24461	NA	NA	17	0.465562240315928	0.16964804112092463	8
(2009,2017]	PRIM_OUT	R70	T73	32311	NA	NA	74	0.5621239797377077	0.28128734889500046	35
(2009,2017]	PRIM_OUT	R70	T90	22212	NA	NA	16	0.6071571451126881	0.3232935649905681	9
(2009,2017]	PRIM_OUT	R70	T90	22213	NA	NA	6	0.4054651081081644	0	6
(2009,2017]	PRIM_OUT	R70	T90	32311	NA	NA	89	0.5567202273048542	0.27789188891530836	69
(2009,2017]	PRIM_OUT	R70	T90	32312	NA	NA	41	0.49267923899504085	0.194598383574409	26
(2009,2017]	PRIM_OUT	R70	T90	51321	NA	NA	166	0.688573285135099	0.25467506835781695	105
(2009,2017]	PRIM_OUT	R70	T90	NA	NA	NA	19	0.7327119378428801	0.46152146612923484	18
(2009,2017]	PRIM_OUT	R90	T11	2221	NA	NA	1396	0.5301398657460249	0.308461636378703	1011
(2009,2017]	PRIM_OUT	R90	T11	22211	NA	NA	169	0.4867197710822594	0.23830190341355725	129
(2009,2017]	PRIM_OUT	R90	T11	22212	NA	NA	377	0.48322109534245494	0.23097786429574935	323
(2009,2017]	PRIM_OUT	R90	T11	22213	NA	NA	5758	0.48403815316662196	0.23670379090053936	3253
(2009,2017]	PRIM_OUT	R90	T11	222133	NA	NA	6	0.49060271206916284	0.20854368762760217	6
(2009,2017]	PRIM_OUT	R90	T11	22215	NA	NA	8	0.8234699790859402	0.6632073606748229	7
(2009,2017]	PRIM_OUT	R90	T11	22302	NA	NA	97	0.5055237354437708	0.2037864444989594	68
(2009,2017]	PRIM_OUT	R90	T11	22303	NA	NA	592	0.4080537514718434	0.036302485024570424	392
(2009,2017]	PRIM_OUT	R90	T11	22305	NA	NA	177	0.46895755851975646	0.16900785755031508	112
(2009,2017]	PRIM_OUT	R90	T11	24451	NA	NA	23	0.516514156752945	0.2154361951279541	7
(2009,2017]	PRIM_OUT	R90	T11	24461	NA	NA	9	0.46222351074883	0.1702752079219969	6
(2009,2017]	PRIM_OUT	R90	T11	3226	NA	NA	12	0.4054651081081644	0	11
(2009,2017]	PRIM_OUT	R90	T11	32261	NA	NA	22	0.668246958603725	0.3089286595642623	13
(2009,2017]	PRIM_OUT	R90	T11	323	NA	NA	8	0.5970247170204109	0.26437737734286404	8
(2009,2017]	PRIM_OUT	R90	T11	3231	NA	NA	472	0.631804547124293	0.34301690632703713	272
(2009,2017]	PRIM_OUT	R90	T11	32311	NA	NA	21047	0.5505686863975425	0.2529829674379525	6745
(2009,2017]	PRIM_OUT	R90	T11	32312	NA	NA	2954	0.6057451012698256	0.27204587028296484	1251
(2009,2017]	PRIM_OUT	R90	T11	32316	NA	NA	356	0.6144712532842596	0.2531064964103596	120
(2009,2017]	PRIM_OUT	R90	T11	34194	NA	NA	17	0.4054651081081644	0	14
(2009,2017]	PRIM_OUT	R90	T11	411	NA	NA	11	0.4519038011777999	0.15401972066645866	10
(2009,2017]	PRIM_OUT	R90	T11	4115	NA	NA	50	0.4837101401678273	0.20088865427940525	43
(2009,2017]	PRIM_OUT	R90	T11	4190	NA	NA	21	0.4054651081081644	0	20
(2009,2017]	PRIM_OUT	R90	T11	4222	NA	NA	130	0.4997713771111165	0.19895950702075485	68
(2009,2017]	PRIM_OUT	R90	T11	5132	NA	NA	98	0.48365270358255075	0.18486659609177325	80
(2009,2017]	PRIM_OUT	R90	T11	51321	NA	NA	3932	0.48238674897166844	0.1933188279381061	2100
(2009,2017]	PRIM_OUT	R90	T11	51323	NA	NA	53	0.41510332742450384	0.07016729575993733	32
(2009,2017]	PRIM_OUT	R90	T11	51413	NA	NA	19	0.4054651081081644	0	12
(2009,2017]	PRIM_OUT	R90	T11	9	NA	NA	12	0.4054651081081644	0	12
(2009,2017]	PRIM_OUT	R90	T11	NA	NA	NA	92	0.5499464935054181	0.2972179250875684	68
(2009,2017]	PRIM_OUT	R90	T21	2221	NA	NA	23	0.7740310374271296	0.422271890892434	19
(2009,2017]	PRIM_OUT	R90	T21	22213	NA	NA	29	0.6088000597641705	0.3183446952333551	28
(2009,2017]	PRIM_OUT	R90	T21	32311	NA	NA	9	0.5189819133894956	0.22525292730070953	8
(2009,2017]	PRIM_OUT	R90	T21	32312	NA	NA	730	0.6387292723771312	0.269013007606236	419
(2009,2017]	PRIM_OUT	R90	T21	NA	NA	NA	34	0.7660479013547461	0.23625546668645117	19
(2009,2017]	PRIM_OUT	R90	T22	22213	NA	NA	30	0.43952014969256376	0.1296006146314145	30
(2009,2017]	PRIM_OUT	R90	T22	32311	NA	NA	10	0.5076302328613626	0.21538299443690267	10
(2009,2017]	PRIM_OUT	R90	T22	32312	NA	NA	194	0.6485479753037705	0.26148656072923404	154
(2009,2017]	PRIM_OUT	R90	T23	2221	NA	NA	9	0.6892571213114925	0.2692287430461283	9
(2009,2017]	PRIM_OUT	R90	T23	22213	NA	NA	18	0.4338443094284972	0.12040275418959336	17
(2009,2017]	PRIM_OUT	R90	T23	3231	NA	NA	8	0.4054651081081644	0	8
(2009,2017]	PRIM_OUT	R90	T23	32311	NA	NA	20	0.533171514049662	0.2269402387262797	19
(2009,2017]	PRIM_OUT	R90	T23	32312	NA	NA	104	0.4971125452659437	0.20385649063533715	99
(2009,2017]	PRIM_OUT	R90	T23	3232	NA	NA	28	0.4237088803855212	0.09653696884316124	28
(2009,2017]	PRIM_OUT	R90	T23	51321	NA	NA	10	0.4054651081081644	0	10
(2009,2017]	PRIM_OUT	R90	T24	24461	NA	NA	8	0.533171514049662	0.23646631498070267	7
(2009,2017]	PRIM_OUT	R90	T24	32311	NA	NA	71	0.6583645147693729	0.2745655307992909	47
(2009,2017]	PRIM_OUT	R90	T24	32312	NA	NA	80	0.6820603665008398	0.2698603738139442	54
(2009,2017]	PRIM_OUT	R90	T24	4115	NA	NA	26	0.4054651081081644	0	11
(2009,2017]	PRIM_OUT	R90	T24	51321	NA	NA	21	0.7216904942490158	0.25419365068863675	13
(2009,2017]	PRIM_OUT	R90	T26	2221	NA	NA	12	0.533171514049662	0.231029580999688	9
(2009,2017]	PRIM_OUT	R90	T26	22213	NA	NA	41	0.49030381592165917	0.24559057487183067	34
(2009,2017]	PRIM_OUT	R90	T26	22305	NA	NA	13	0.4840536656106245	0.1918322917675966	11
(2009,2017]	PRIM_OUT	R90	T26	32311	NA	NA	6	0.49060271206916284	0.20854368762760217	6
(2009,2017]	PRIM_OUT	R90	T26	32312	NA	NA	182	0.5768284808920698	0.2679474723915019	160
(2009,2017]	PRIM_OUT	R90	T27	2221	NA	NA	6	0.4054651081081644	0	6
(2009,2017]	PRIM_OUT	R90	T27	22212	NA	NA	224	0.6584674840483884	0.319898903679448	184
(2009,2017]	PRIM_OUT	R90	T27	22213	NA	NA	417	0.5396352376154762	0.2628001597626068	338
(2009,2017]	PRIM_OUT	R90	T27	32312	NA	NA	211	0.4985952199267436	0.2118382170132291	192
(2009,2017]	PRIM_OUT	R90	T27	51321	NA	NA	7	0.5265076595920506	0.32024848928309524	7
(2009,2017]	PRIM_OUT	R90	T27	NA	NA	NA	12	0.533171514049662	0.231029580999688	11
(2009,2017]	PRIM_OUT	R90	T29	2221	NA	NA	8	0.4693183110789132	0.18060413128439	7
(2009,2017]	PRIM_OUT	R90	T29	22213	NA	NA	14	0.44195265266287803	0.13652389060838752	14
(2009,2017]	PRIM_OUT	R90	T29	32311	NA	NA	158	0.6144339538042167	0.2659773168855214	136
(2009,2017]	PRIM_OUT	R90	T29	32312	NA	NA	240	0.5671414251970927	0.2515590988963284	184
(2009,2017]	PRIM_OUT	R90	T29	51321	NA	NA	28	0.5514152863270189	0.2350021131936569	28
(2009,2017]	PRIM_OUT	R90	T29	NA	NA	NA	12	0.533171514049662	0.231029580999688	12
(2009,2017]	PRIM_OUT	R90	T30	2221	NA	NA	22	0.7540228517415605	0.4073536706678611	17
(2009,2017]	PRIM_OUT	R90	T30	22212	NA	NA	34	0.6009539055317742	0.3624950187477884	27
(2009,2017]	PRIM_OUT	R90	T30	22213	NA	NA	55	0.49093254380539014	0.24754372922668252	47
(2009,2017]	PRIM_OUT	R90	T30	22214	NA	NA	78	0.5579096836366477	0.28848392724341837	45
(2009,2017]	PRIM_OUT	R90	T30	24451	NA	NA	35	0.7119604823677588	0.2539059384847348	14
(2009,2017]	PRIM_OUT	R90	T30	32261	NA	NA	40	0.7502724041502081	0.2423058687415155	15
(2009,2017]	PRIM_OUT	R90	T30	32311	NA	NA	17	0.4956108064198098	0.2007302692635909	15
(2009,2017]	PRIM_OUT	R90	T30	32312	NA	NA	104	0.4971125452659437	0.20385649063533715	80
(2009,2017]	PRIM_OUT	R90	T30	4115	NA	NA	13	0.4840536656106245	0.1918322917675966	10
(2009,2017]	PRIM_OUT	R90	T30	4190	NA	NA	200	0.4054651081081644	0	28
(2009,2017]	PRIM_OUT	R90	T30	51321	NA	NA	40	0.4054651081081644	0	36
(2009,2017]	PRIM_OUT	R90	T40	12292	NA	NA	29	0.7049146116951245	0.25604113463288763	7
(2009,2017]	PRIM_OUT	R90	T40	2221	NA	NA	11	0.4519038011777999	0.15401972066645866	9
(2009,2017]	PRIM_OUT	R90	T40	22213	NA	NA	171	0.42501239161222415	0.12524256649153526	31
(2009,2017]	PRIM_OUT	R90	T40	22302	NA	NA	27	0.8530747963762755	0.20087175071107027	9
(2009,2017]	PRIM_OUT	R90	T40	32261	NA	NA	210	0.473458671870598	0.1960567796586169	62
(2009,2017]	PRIM_OUT	R90	T40	3231	NA	NA	120	0.9006142014942591	0.11233394052021534	15
(2009,2017]	PRIM_OUT	R90	T40	32311	NA	NA	2875	0.7752411025501047	0.29954440178669745	419
(2009,2017]	PRIM_OUT	R90	T40	32312	NA	NA	577	0.819620093349386	0.270735496031397	69
(2009,2017]	PRIM_OUT	R90	T40	346	NA	NA	7	0.6243903754364462	0.27304778121677503	7
(2009,2017]	PRIM_OUT	R90	T40	3460	NA	NA	59	0.509361845145315	0.20738255624029042	10
(2009,2017]	PRIM_OUT	R90	T40	34601	NA	NA	59	0.4920457223057899	0.193299491428755	29
(2009,2017]	PRIM_OUT	R90	T40	34603	NA	NA	64	0.9083090815028115	0.06385320297074884	6
(2009,2017]	PRIM_OUT	R90	T40	34752	NA	NA	179	0.4054651081081644	0	9
(2009,2017]	PRIM_OUT	R90	T40	41	NA	NA	43	0.666817752825648	0.2583656592512828	9
(2009,2017]	PRIM_OUT	R90	T40	4114	NA	NA	78	0.4513084333179328	0.14694614743322137	21
(2009,2017]	PRIM_OUT	R90	T40	4115	NA	NA	256	0.4713137236717491	0.17151100926905719	37
(2009,2017]	PRIM_OUT	R90	T40	4190	NA	NA	269	0.4320508283041639	0.11367455036049934	40
(2009,2017]	PRIM_OUT	R90	T40	513	NA	NA	14	0.781920471475046	0.313585479108131	8
(2009,2017]	PRIM_OUT	R90	T40	5132	NA	NA	141	0.7870169474337351	0.23183984765877666	36
(2009,2017]	PRIM_OUT	R90	T40	51321	NA	NA	5996	0.7102101711211901	0.2817117696131238	419
(2009,2017]	PRIM_OUT	R90	T40	51322	NA	NA	25	0.7732595572196777	0.23408970878306853	7
(2009,2017]	PRIM_OUT	R90	T40	51326	NA	NA	30	0.48479093249767025	0.21269733437463895	7
(2009,2017]	PRIM_OUT	R90	T40	51331	NA	NA	2358	0.9001257273096351	0.2598318587866956	132
(2009,2017]	PRIM_OUT	R90	T40	51413	NA	NA	135	0.8406128616866009	0.18214502285556936	6
(2009,2017]	PRIM_OUT	R90	T40	9	NA	NA	50	0.4054651081081644	0	8
(2009,2017]	PRIM_OUT	R90	T40	91321	NA	NA	132	0.6750812162893721	0.2912193325686283	14
(2009,2017]	PRIM_OUT	R90	T40	NA	NA	NA	2794	0.5908193637104213	0.24633793742438134	13
(2009,2017]	PRIM_OUT	R90	T41	2221	NA	NA	7	0.6353848098844644	0.42775582868699297	6
(2009,2017]	PRIM_OUT	R90	T41	22211	NA	NA	32	0.4693183110789132	0.17164290224612874	28
(2009,2017]	PRIM_OUT	R90	T41	22213	NA	NA	49	0.5222479695546828	0.2725029075794561	23
(2009,2017]	PRIM_OUT	R90	T41	22302	NA	NA	7	0.7703405536553006	0.24925738174860515	6
(2009,2017]	PRIM_OUT	R90	T41	32311	NA	NA	365	0.8683134978126178	0.40160949691478814	98
(2009,2017]	PRIM_OUT	R90	T41	32312	NA	NA	128	0.8773622865523699	0.20786509247329524	19
(2009,2017]	PRIM_OUT	R90	T41	51321	NA	NA	226	0.6562490690050152	0.2703822817423433	40
(2009,2017]	PRIM_OUT	R90	T41	51331	NA	NA	58	0.6432632433095739	0.2570300959606601	11
(2009,2017]	PRIM_OUT	R90	T42	51321	NA	NA	79	0.4054651081081644	0	10
(2009,2017]	PRIM_OUT	R90	T51	22302	NA	NA	56	0.7033738973426807	0.2641336026818186	32
(2009,2017]	PRIM_OUT	R90	T51	3226	NA	NA	550	0.428050442326092	0.10993517693640414	66
(2009,2017]	PRIM_OUT	R90	T51	32261	NA	NA	4838	0.6565968757343376	0.3065006395409319	711
(2009,2017]	PRIM_OUT	R90	T51	4222	NA	NA	20	0.4054651081081644	0	13
(2009,2017]	PRIM_OUT	R90	T51	51321	NA	NA	20	0.6004659613739046	0.3533367872512384	8
(2009,2017]	PRIM_OUT	R90	T51	51413	NA	NA	727	0.659332187998372	0.2754432490451483	147
(2009,2017]	PRIM_OUT	R90	T51	NA	NA	NA	53	0.5018473012715589	0.20177497174274667	18
(2009,2017]	PRIM_OUT	R90	T52	3226	NA	NA	19	0.4054651081081644	0	14
(2009,2017]	PRIM_OUT	R90	T52	32261	NA	NA	76	0.5533356834088459	0.23320801183174797	66
(2009,2017]	PRIM_OUT	R90	T52	32311	NA	NA	6	0.7169566260946952	0.362667204291549	6
(2009,2017]	PRIM_OUT	R90	T52	51413	NA	NA	140	0.47479144276212026	0.1755782603450428	79
(2009,2017]	PRIM_OUT	R90	T52	NA	NA	NA	60	0.4735751912769631	0.1751127257962452	35
(2009,2017]	PRIM_OUT	R90	T53	24453	NA	NA	29	0.6284437192051678	0.2768715723345437	19
(2009,2017]	PRIM_OUT	R90	T54	32262	NA	NA	98	0.5775378794114556	0.2863347695459932	30
(2009,2017]	PRIM_OUT	R90	T55	32311	NA	NA	8	0.533171514049662	0.23646631498070267	8
(2009,2017]	PRIM_OUT	R90	T55	51413	NA	NA	8	0.5970247170204109	0.26437737734286404	6
(2009,2017]	PRIM_OUT	R90	T56	3223	NA	NA	36	0.632498718670827	0.2574319169150966	17
(2009,2017]	PRIM_OUT	R90	T58	24461	NA	NA	45	0.7687188850084244	0.23414600064604	17
(2009,2017]	PRIM_OUT	R90	T59	24451	NA	NA	8	0.7247311229619086	0.26437737734286404	7
(2009,2017]	PRIM_OUT	R90	T59	3226	NA	NA	14	0.4054651081081644	0	8
(2009,2017]	PRIM_OUT	R90	T59	32261	NA	NA	407	0.5382515147963007	0.2802394728483353	114
(2009,2017]	PRIM_OUT	R90	T59	51321	NA	NA	32	0.48528161182160046	0.18844461092598186	13
(2009,2017]	PRIM_OUT	R90	T59	51413	NA	NA	37	0.6953931648402132	0.2565607404169498	12
(2009,2017]	PRIM_OUT	R90	T60	-1	NA	NA	142	1.1120533355480744	0.7086731697354444	131
(2009,2017]	PRIM_OUT	R90	T60	2139	NA	NA	43	0.44110410511509396	0.13167533260134684	41
(2009,2017]	PRIM_OUT	R90	T60	2222	NA	NA	7413	0.5561933587356203	0.3342946307330623	5569
(2009,2017]	PRIM_OUT	R90	T60	22221	NA	NA	287	0.5262309372964795	0.333474163580924	235
(2009,2017]	PRIM_OUT	R90	T60	22222	NA	NA	87	0.5589123565208584	0.348506411242796	70
(2009,2017]	PRIM_OUT	R90	T60	22223	NA	NA	204	0.48777445017567983	0.20578294637380007	139
(2009,2017]	PRIM_OUT	R90	T60	22225	NA	NA	6	0.49060271206916284	0.20854368762760217	6
(2009,2017]	PRIM_OUT	R90	T60	22308	NA	NA	23	0.7560556775246365	0.3740556080186406	21
(2009,2017]	PRIM_OUT	R90	T60	3225	NA	NA	586	0.9274136399658551	0.499399792901739	433
(2009,2017]	PRIM_OUT	R90	T60	32316	NA	NA	15	0.4054651081081644	0	14
(2009,2017]	PRIM_OUT	R90	T60	4190	NA	NA	10	0.9904616065915927	0.5401389280968304	10
(2009,2017]	PRIM_OUT	R90	T60	4222	NA	NA	26	0.5128961853944151	0.3061175554395439	22
(2009,2017]	PRIM_OUT	R90	T60	51325	NA	NA	1587	0.674581410913528	0.398382688091031	1229
(2009,2017]	PRIM_OUT	R90	T71	2221	NA	NA	24	0.8934770136753627	0.3509633104638441	13
(2009,2017]	PRIM_OUT	R90	T71	22211	NA	NA	9	0.9083935054640133	0.4514364987417027	9
(2009,2017]	PRIM_OUT	R90	T71	22212	NA	NA	56	0.5997012225884125	0.2975376381477884	45
(2009,2017]	PRIM_OUT	R90	T71	22213	NA	NA	25	0.6232542470794092	0.2799253098993589	16
(2009,2017]	PRIM_OUT	R90	T71	24451	NA	NA	39	0.5233479443618545	0.21803712870794945	21
(2009,2017]	PRIM_OUT	R90	T71	24461	NA	NA	39	0.5712697163597824	0.25732066338010584	18
(2009,2017]	PRIM_OUT	R90	T71	32262	NA	NA	9	0.5189819133894956	0.22525292730070953	6
(2009,2017]	PRIM_OUT	R90	T71	32311	NA	NA	774	0.6000194836127122	0.32184973035643116	238
(2009,2017]	PRIM_OUT	R90	T71	32312	NA	NA	8	0.5970247170204109	0.26437737734286404	8
(2009,2017]	PRIM_OUT	R90	T71	34603	NA	NA	680	0.6132590424033084	0.2569046096777681	13
(2009,2017]	PRIM_OUT	R90	T71	51321	NA	NA	377	0.7074055383360836	0.3320369135816918	55
(2009,2017]	PRIM_OUT	R90	T71	51322	NA	NA	336	0.5025061344721771	0.2584733365578406	49
(2009,2017]	PRIM_OUT	R90	T71	NA	NA	NA	17	0.5902836247982863	0.3230747013559818	10
(2009,2017]	PRIM_OUT	R90	T73	22213	NA	NA	16	0.5970247170204109	0.25541281188299536	10
(2009,2017]	PRIM_OUT	R90	T73	22303	NA	NA	11	0.4054651081081644	0	8
(2009,2017]	PRIM_OUT	R90	T73	24461	NA	NA	35	0.49303521503947706	0.195332189178636	12
(2009,2017]	PRIM_OUT	R90	T73	32311	NA	NA	223	0.47485817099958955	0.19285055531598358	72
(2009,2017]	PRIM_OUT	R90	T73	34601	NA	NA	18	0.4338443094284972	0.12040275418959336	13
(2009,2017]	PRIM_OUT	R90	T73	51321	NA	NA	52	0.45123000679441777	0.16519934294680116	31
(2009,2017]	PRIM_OUT	R90	T73	NA	NA	NA	11	0.4519038011777999	0.15401972066645866	6
(2009,2017]	PRIM_OUT	R90	T80	32311	NA	NA	47	0.8076044289452209	0.21132247632850917	7
(2009,2017]	PRIM_OUT	R90	T80	34603	NA	NA	192	0.4054651081081644	0	6
(2009,2017]	PRIM_OUT	R90	T80	51321	NA	NA	1160	0.8019546578677171	0.31369772682655617	38
(2009,2017]	PRIM_OUT	R90	T80	51331	NA	NA	183	0.6175444134007707	0.26154417247209816	23
(2009,2017]	PRIM_OUT	R90	T80	NA	NA	NA	820	0.7344422256806434	0.31991899653630734	39
(2009,2017]	PRIM_OUT	R90	T90	22213	NA	NA	16	0.49034782586773906	0.23994100243248978	16
(2009,2017]	PRIM_OUT	R90	T90	22302	NA	NA	71	0.4270492893940513	0.10349266330664744	64
(2009,2017]	PRIM_OUT	R90	T90	3231	NA	NA	40	0.4693183110789132	0.17109188027119782	37
(2009,2017]	PRIM_OUT	R90	T90	32311	NA	NA	1591	0.568933695672893	0.2477807669917071	670
(2009,2017]	PRIM_OUT	R90	T90	32312	NA	NA	3545	0.830932938793353	0.20835336798351192	846
(2009,2017]	PRIM_OUT	R90	T90	4	NA	NA	43	0.4173447737771409	0.07790017731357458	28
(2009,2017]	PRIM_OUT	R90	T90	4131	NA	NA	71	0.7795909170635379	0.22775763888099204	25
(2009,2017]	PRIM_OUT	R90	T90	4190	NA	NA	223	0.7054916649497628	0.259581980184073	165
(2009,2017]	PRIM_OUT	R90	T90	4222	NA	NA	933	0.43284054346539863	0.11510369090317069	309
(2009,2017]	PRIM_OUT	R90	T90	5132	NA	NA	17	0.4054651081081644	0	15
(2009,2017]	PRIM_OUT	R90	T90	51321	NA	NA	3259	0.581293426133355	0.24439892243394337	1125
(2009,2017]	PRIM_OUT	R90	T90	NA	NA	NA	1342	0.7723913272215805	0.2417099566810019	586
(2009,2017]	PRIM_OUT	NA	NA	NA	NA	NA	106	1.0304587668107918	0.5146104303991538	98
(2017,2100]	PRIM_OUT	-1	-1	2221	NA	NA	204	0.47097644763020724	0.2215021618159698	147
(2017,2100]	PRIM_OUT	-1	-1	2222	NA	NA	147	1.2422938058589656	0.3106636934246778	96
(2017,2100]	PRIM_OUT	-1	-1	3225	NA	NA	54	1.0548719914531732	0.19053315341905402	51
(2017,2100]	PRIM_OUT	-1	-1	3226	NA	NA	15	0.8481806487053564	0.17974205413649957	12
(2017,2100]	PRIM_OUT	-1	-1	32261	NA	NA	161	0.8341231899355445	0.2239839505640666	74
(2017,2100]	PRIM_OUT	-1	-1	3231	NA	NA	8	0.4054651081081644	0	8
(2017,2100]	PRIM_OUT	-1	-1	32311	NA	NA	258	0.7578477689324977	0.24367544961143303	130
(2017,2100]	PRIM_OUT	-1	-1	32312	NA	NA	108	0.8591924809649244	0.22389479564967169	73
(2017,2100]	PRIM_OUT	-1	-1	51321	NA	NA	26	0.7414853992551369	0.3941316784003868	12
(2017,2100]	PRIM_OUT	-1	-1	NA	NA	NA	344	1.112934614580259	0.23475348532257995	12
(2017,2100]	PRIM_OUT	-2	-2	22213	NA	NA	27	0.5153747894632493	0.2855887665669873	27
(2017,2100]	PRIM_OUT	-2	-2	32311	NA	NA	15	0.7763826612783601	0.6181058254088503	13
(2017,2100]	PRIM_OUT	-2	-2	32312	NA	NA	13	0.4840536656106245	0.1918322917675966	13
(2017,2100]	PRIM_OUT	-2	-2	NA	NA	NA	29	0.4935384915160938	0.19637458596818075	29
(2017,2100]	PRIM_OUT	-2	T27	22212	NA	NA	21	1.1518682721614322	0.37532313592431266	21
(2017,2100]	PRIM_OUT	-2	T27	22213	NA	NA	54	0.8317468438562478	0.33305414117620996	48
(2017,2100]	PRIM_OUT	-2	T27	24451	NA	NA	11	1.1060723403886303	0.40187457520174924	9
(2017,2100]	PRIM_OUT	-2	T27	32311	NA	NA	9	0.7351941521734193	0.428406506474788	8
(2017,2100]	PRIM_OUT	-2	T27	32312	NA	NA	46	0.8203927923119935	0.3659388852472387	40
(2017,2100]	PRIM_OUT	-2	T30	NA	NA	NA	10	0.5076302328613626	0.21538299443690267	10
(2017,2100]	PRIM_OUT	R10	-1	32311	NA	NA	590	0.8915548850415964	0.25393975290806176	154
(2017,2100]	PRIM_OUT	R10	-1	32312	NA	NA	30	0.9611536967569835	0.1163338975009655	10
(2017,2100]	PRIM_OUT	R10	-1	51322	NA	NA	81	1.1759568752701193	0.2623632124909476	13
(2017,2100]	PRIM_OUT	R10	T11	-2	NA	NA	2692	0.6083906998623425	0.31500527385593324	1224
(2017,2100]	PRIM_OUT	R10	T11	0	NA	NA	8	0.4693183110789132	0.18060413128439	8
(2017,2100]	PRIM_OUT	R10	T11	2221	NA	NA	59706	0.5080352785455953	0.27043553359421113	17239
(2017,2100]	PRIM_OUT	R10	T11	22211	NA	NA	3770	0.6092160307725591	0.3668341340795499	2240
(2017,2100]	PRIM_OUT	R10	T11	22212	NA	NA	34308	0.5978830293371206	0.3667603458986651	15284
(2017,2100]	PRIM_OUT	R10	T11	22213	NA	NA	229520	0.5382885011494263	0.30369543035150875	46726
(2017,2100]	PRIM_OUT	R10	T11	2222	NA	NA	124	0.4543383817866208	0.2233932613048849	123
(2017,2100]	PRIM_OUT	R10	T11	2223	NA	NA	8	0.4054651081081644	0	8
(2017,2100]	PRIM_OUT	R10	T11	2229	NA	NA	77	0.4384767130583152	0.16502906466197054	50
(2017,2100]	PRIM_OUT	R10	T11	22301	NA	NA	10	0.8988553931596773	0.2030644324543073	6
(2017,2100]	PRIM_OUT	R10	T11	22302	NA	NA	424	0.5421688236179981	0.2326785572176873	356
(2017,2100]	PRIM_OUT	R10	T11	24451	NA	NA	527	0.5941164967270237	0.29437306987603645	73
(2017,2100]	PRIM_OUT	R10	T11	24461	NA	NA	76	0.5506648747348791	0.2970464966192963	36
(2017,2100]	PRIM_OUT	R10	T11	3200	NA	NA	34	0.4805865233678689	0.18363702426241058	6
(2017,2100]	PRIM_OUT	R10	T11	3223	NA	NA	29	0.6688414971134463	0.35859594893046715	24
